Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,Room,toString,3,1,0,706,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,Room,Direction,3,1,1,717,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,Room,asString,3,1,0,721,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,init,3,1,0,40,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,calculate,8,3,1,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,sendResultMessage,11,3,3,101,0,de.hysky.skyblocker.skyblock.dungeon.secrets.SecretsTracker,de.hysky.skyblocker.skyblock.dungeon.secrets.SecretsTracker
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,getCacheText,3,1,2,113,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,onMessage,12,4,2,118,0,de.hysky.skyblocker.skyblock.dungeon.secrets.SecretsTracker,de.hysky.skyblocker.skyblock.dungeon.secrets.SecretsTracker
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,getPlayerNameAt,4,1,1,131,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,getPlayerSecrets,12,2,1,137,0,de.hysky.skyblocker.skyblock.dungeon.secrets.SecretsTracker,de.hysky.skyblocker.skyblock.dungeon.secrets.SecretsTracker
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,getSecretCountFromAchievements,5,1,1,151,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,TrackedRun,6,1,1,160,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretsTracker,SecretData,9,1,3,169,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,SecretWaypoint,3,1,4,47,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,SecretWaypoint,3,1,4,51,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,SecretWaypoint,5,1,4,55,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,getSquaredDistanceToFunction,3,1,1,61,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,getRangePredicate,3,1,1,65,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,shouldRender,3,1,0,69,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,needsInteraction,3,1,0,74,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,isLever,3,1,0,78,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,needsItemPickup,3,1,0,82,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,isBat,3,1,0,86,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,equals,3,1,1,90,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,shouldRenderName,3,1,0,95,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,render,8,2,1,100,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,relativeToActual,3,1,1,115,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,Category,8,2,3,138,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,get,3,1,1,147,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,needsInteraction,3,1,0,151,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,isLever,3,1,0,155,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,needsItemPickup,3,1,0,159,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,isBat,3,1,0,163,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,isEnabled,3,1,0,167,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,toString,3,1,0,171,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,SecretWaypoint,asString,3,1,0,176,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getColor,3,1,2,28,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getColor,6,2,3,32,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,isEntranceColor,3,1,3,39,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,isEntranceColor,3,1,2,43,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getMapPlayerPos,8,3,1,47,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getMapEntrancePosAndRoomSize,35,9,1,57,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getMapEntrancePosAndRoomSizeAt,9,3,2,94,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getMapRoomSize,6,2,2,106,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getMapRoomPos,9,2,3,114,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getMapPosFromPhysical,3,1,4,137,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getPhysicalRoomPos,3,1,1,150,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getPhysicalRoomPos,3,1,1,158,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getPhysicalRoomPos,4,1,2,166,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getPhysicalPosFromMap,6,2,4,182,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getPhysicalPosFromMap,3,1,4,189,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getPhysicalCornerPos,3,1,3,202,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,actualToRelative,3,1,3,211,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,relativeToActual,3,1,3,220,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,relativeToActual,3,1,3,224,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getRoomType,3,1,2,233,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getRoomSegments,31,6,4,247,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,getWitherBloodDoorPos,9,3,2,279,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,hasWitherOrBloodDoor,3,1,3,289,0,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils,de.hysky.skyblocker.skyblock.dungeon.secrets.DungeonMapUtils
forkassn3,de.hysky.skyblocker.skyblock.dungeon.secrets,DungeonMapUtils,isWitherOrBloodDoor,3,1,2,296,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,AcceptRepartyTest,AcceptRepartyTest,3,1,0,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,AcceptRepartyTest,assertGroup,5,1,3,15,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,AcceptRepartyTest,testDisband,3,1,0,21,1,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,AcceptRepartyTest,testInvite,3,1,0,28,1,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,LividColor,init,9,2,0,50,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,LividColor,update,21,5,0,59,0,de.hysky.skyblocker.skyblock.dungeon.LividColor,de.hysky.skyblocker.skyblock.dungeon.LividColor
forkassn3,de.hysky.skyblocker.skyblock.dungeon,LividColor,onLividColorFound,14,3,2,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,LividColor,allowGlow,3,1,0,97,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,LividColor,shouldGlow,3,1,1,101,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,LividColor,getGlowColor,3,1,1,105,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,Reparty,Reparty,11,2,0,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,Reparty,state,3,1,0,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,Reparty,onMatch,30,7,2,49,0,de.hysky.skyblocker.skyblock.dungeon.Reparty,de.hysky.skyblocker.skyblock.dungeon.Reparty
forkassn3,de.hysky.skyblocker.skyblock.dungeon,Reparty,reparty,13,3,0,77,0,de.hysky.skyblocker.skyblock.dungeon.Reparty,de.hysky.skyblocker.skyblock.dungeon.Reparty
forkassn3,de.hysky.skyblocker.skyblock.dungeon,Reparty,sendCommand,3,1,2,91,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,OldLever,getShape,27,8,2,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,FireFreezeStaffTimer,init,5,1,0,17,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,FireFreezeStaffTimer,onDraw,16,4,2,23,0,de.hysky.skyblocker.skyblock.dungeon.FireFreezeStaffTimer,de.hysky.skyblocker.skyblock.dungeon.FireFreezeStaffTimer
forkassn3,de.hysky.skyblocker.skyblock.dungeon,FireFreezeStaffTimer,reset,3,1,0,50,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,FireFreezeStaffTimer,onChatMessage,5,2,2,54,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,GuardianHealth,init,5,1,0,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,GuardianHealth,onWorldRender,20,5,1,34,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,GuardianHealth,reset,3,1,0,76,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,GuardianHealth,onChatMessage,6,2,2,80,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,GuardianHealth,isGuardianName,7,2,1,88,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScoreHUD,DungeonScoreHUD,2,1,0,13,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScoreHUD,init,3,1,0,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScoreHUD,render,7,2,1,23,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScoreHUD,de.hysky.skyblocker.skyblock.dungeon.DungeonScoreHUD
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScoreHUD,render,8,1,3,31,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScoreHUD,de.hysky.skyblocker.skyblock.dungeon.DungeonScoreHUD
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScoreHUD,getFormattedScoreText,3,1,0,40,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScoreHUD,de.hysky.skyblocker.skyblock.dungeon.DungeonScoreHUD
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScoreHUD,formatScore,8,6,1,44,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusHelper,CroesusHelper,3,1,0,16,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusHelper,isEnabled,3,1,0,20,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusHelper,getColors,15,5,2,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMap,init,5,1,0,28,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMap,render,18,3,1,40,0,de.hysky.skyblocker.skyblock.dungeon.DungeonMap,de.hysky.skyblocker.skyblock.dungeon.DungeonMap
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMap,getMapIdComponent,8,2,1,63,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMap,render,5,2,1,71,0,de.hysky.skyblocker.skyblock.dungeon.DungeonMap,de.hysky.skyblocker.skyblock.dungeon.DungeonMap
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMap,reset,3,1,0,77,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonTextures,init,3,1,0,9,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,DungeonMapConfigScreen,3,1,0,21,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,DungeonMapConfigScreen,4,1,1,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,render,7,1,4,30,0,de.hysky.skyblocker.skyblock.dungeon.DungeonMapConfigScreen,de.hysky.skyblocker.skyblock.dungeon.DungeonMapConfigScreen
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,mouseDragged,15,3,5,39,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,mouseClicked,9,2,3,55,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,close,8,1,0,67,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,renderHUDMap,5,1,3,78,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonMapConfigScreen,renderHUDScore,3,1,3,84,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,init,22,5,0,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,tick,42,13,0,86,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,reset,18,1,0,132,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,onDungeonStart,10,2,0,151,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,calculateScore,4,2,0,162,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,calculateSkillScore,4,1,0,167,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,calculateExploreScore,6,1,0,172,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,calculateTimeScore,11,6,0,179,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,calculateBonusScore,7,2,0,192,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,isEntityMimic,11,2,1,200,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,handleEntityDeath,6,4,1,211,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,onMimicKill,3,1,0,218,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getTotalRooms,3,1,0,225,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getCompletedRooms,4,1,0,229,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getExtraCompletedRooms,5,3,0,236,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getClearPercentage,9,3,0,242,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getDeathScorePenalty,3,1,0,253,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getPuzzleCount,4,1,0,257,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getPuzzlePenalty,9,4,0,262,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getSecretsPercentage,4,1,0,272,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getCrypts,5,2,0,277,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,hasSpiritPet,13,4,2,283,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,checkMessageForDeaths,13,5,1,297,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,checkMessageForWatcher,3,2,1,310,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,checkMessageForMort,4,2,1,314,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,checkMessageForMimic,4,2,1,319,0,de.hysky.skyblocker.skyblock.dungeon.DungeonScore,de.hysky.skyblocker.skyblock.dungeon.DungeonScore
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,setCurrentFloor,9,3,0,324,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,getScore,3,1,0,334,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,isDungeonStarted,3,1,0,338,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,isMimicOnCurrentFloor,3,1,0,343,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,DungeonScore,FloorRequirement,4,1,2,367,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusProfit,CroesusProfit,3,1,0,25,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusProfit,isEnabled,3,1,0,29,0,,
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusProfit,getColors,34,9,2,34,0,de.hysky.skyblocker.skyblock.dungeon.CroesusProfit,de.hysky.skyblocker.skyblock.dungeon.CroesusProfit
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusProfit,valueChest,39,10,1,71,0,de.hysky.skyblocker.skyblock.dungeon.CroesusProfit,de.hysky.skyblocker.skyblock.dungeon.CroesusProfit
forkassn3,de.hysky.skyblocker.skyblock.dungeon,CroesusProfit,getItemPrice,3,1,1,110,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SplitStringTest,testSplitString1,6,1,0,8,1,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SplitStringTest,testSplitString2,6,1,0,16,1,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SplitStringTest,testSplitString3,6,1,0,24,1,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,OverlayScreen,3,1,1,31,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,init,65,9,0,35,0,de.hysky.skyblocker.skyblock.searchoverlay.OverlayScreen,de.hysky.skyblocker.skyblock.searchoverlay.OverlayScreen
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,mouseClicked,16,3,3,131,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,updateMaxPetText,8,2,0,158,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,updateStars,10,3,0,169,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,renderBackground,8,2,4,183,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,render,14,4,4,201,0,de.hysky.skyblocker.skyblock.searchoverlay.OverlayScreen,de.hysky.skyblocker.skyblock.searchoverlay.OverlayScreen
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,drawItemAndTooltip,9,4,6,222,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,tick,15,4,0,237,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,keyPressed,7,2,3,259,0,de.hysky.skyblocker.skyblock.searchoverlay.OverlayScreen,de.hysky.skyblocker.skyblock.searchoverlay.OverlayScreen
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,shouldPause,3,1,0,271,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,OverlayScreen,close,6,1,0,276,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,init,4,1,0,68,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,registerSearchCommands,6,2,2,76,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,startCommand,8,1,1,83,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,loadItems,77,14,0,92,0,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,capitalizeFully,6,2,1,180,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,updateSign,20,4,3,195,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,updateSearch,6,2,1,222,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,shouldFrontLoad,9,3,1,235,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,getSuggestion,8,2,1,253,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,getSuggestionId,3,1,1,266,0,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,getHistory,13,4,1,270,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,getHistoryId,3,1,1,288,0,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,saveHistory,20,6,0,292,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,pushSearch,14,4,0,316,0,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,addExtras,34,11,0,336,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,pushCommand,11,3,0,375,0,,
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,pushSign,7,2,0,390,0,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager,de.hysky.skyblocker.skyblock.searchoverlay.SearchOverManager
forkassn3,de.hysky.skyblocker.skyblock.searchoverlay,SearchOverManager,splitString,10,3,1,409,0,,
forkassn3,de.hysky.skyblocker.skyblock.item,ArmorTrimIdSerializationTest,serialize,6,1,0,15,1,,
forkassn3,de.hysky.skyblocker.skyblock.item,ArmorTrimIdSerializationTest,deserialize,6,1,0,24,1,,
forkassn3,de.hysky.skyblocker.skyblock.item,ItemCooldowns,init,4,1,0,42,0,,
forkassn3,de.hysky.skyblocker.skyblock.item,ItemCooldowns,updateCooldown,16,4,0,47,0,,
forkassn3,de.hysky.skyblocker.skyblock.item,ItemCooldowns,getCooldown4Foraging,5,1,0,66,0,,
forkassn3,de.hysky.skyblocker.skyblock.item,ItemCooldowns,afterBlockBreak,13,6,4,72,0,de.hysky.skyblocker.skyblock.item.ItemCooldowns,de.hysky.skyblocker.skyblock.item.ItemCooldowns
forkassn3,de.hysky.skyblocker.skyblock.item,ItemCooldowns,onItemInteract,10,4,3,86,0,de.hysky.skyblocker.skyblock.item.ItemCooldowns,de.hysky.skyblocker.skyblock.item.ItemCooldowns
